Pathways	Ontology - direct parents of entity	Ontology - pathway type
PWY66-425	LYSINE-DEG	Amino-Acid-Degradation
PWY-6676	Sulfide-Oxidation // Super-Pathways	Noncarbon-Nutrients // Super-Pathways
P483-PWY	Phosphonate-Degradation	Noncarbon-Nutrients
PWY-7470	PhosphatidylcholineBiosynthesis	Lipid-Biosynthesis
PWY-1263	Taurine-degradation	Noncarbon-Nutrients
PWY-7394	Urate-Degradation	AROMATIC-COMPOUNDS-DEGRADATION
PWY-8259	Arsenic-Detoxification	Arsenic-Detoxification
PWY0-1355	ANAEROBIC-RESPIRATION // Electron-Transfer	Energy-Metabolism
PWY-7092	CYANOGENIC-GLUCOSIDE-DEG	SECONDARY-METABOLITE-DEGRADATION
PWY-7934	Halogenated-Aromatics-Biosynthesis	AROMATIC-COMPOUNDS-BIOSYN
PWY-5978	Kanosamine-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY0-1554	Nucleic-Acid-Processing	Nucleic-Acid-Processing
PWY-7168	FLAVONOL-SYN	AROMATIC-COMPOUNDS-BIOSYN
PWY-7864	Quinone-Biosynthesis	Cofactor-Biosynthesis
PWY-6027	ALKALOIDS-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-5995	Linoleate-Biosynthesis	Lipid-Biosynthesis
PWY-7520	INDOLE-ALKALOIDS // QUINONE-SYN	AROMATIC-COMPOUNDS-BIOSYN // SECONDARY-METABOLITE-BIOSYNTHESIS
TRIGLSYN-PWY	Lipid-Biosynthesis	Lipid-Biosynthesis
PWY-6624	Salicylate-Glycosylation	Other-biosynthesis
PWY-5430	Benzoate-Degradation // Super-Pathways	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways
PWY-6859	SESQUITERPENOID-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-5456	Methylglyoxal-Detoxification	Aldehyde-Degradation // Methylglyoxal-Detoxification
PWY-5993	Antibiotic-Biosynthesis // Super-Pathways	SECONDARY-METABOLITE-BIOSYNTHESIS // Super-Pathways
PWY4FS-7	PhosphatidylglycerolBiosynthesis // Super-Pathways	Lipid-Biosynthesis // Super-Pathways
PWY-7413	dTDP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis
PWY-5780	QUINONE-SYN	AROMATIC-COMPOUNDS-BIOSYN
PWY-5100	Pyruvate-Acetate-Fermentation // Pyruvate-Lactate-Fermentation // Super-Pathways	Energy-Metabolism // Super-Pathways
PWY-6535	4-Aminobutyraye-Degradation	AMINE-DEG
PWY-7856	HEME-SYN	Cofactor-Biosynthesis // Tetrapyrrole-Biosynthesis
SORBDEG-PWY	SUGAR-ALCOHOLS-DEG	Alcohol-Degradation // Carbohydrates-Degradation
PWY-7781	Quinone-Biosynthesis	Cofactor-Biosynthesis
PWY-7791	UMP-Biosynthesis	Nucleotide-Biosynthesis
PWY-6780	Hydrogen-Production	Energy-Metabolism
PWY-5461	ALKALOIDS	SECONDARY-METABOLITE-DEGRADATION
PWY-8491	UDP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis
PWY-7610	GDP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis
PWY-724	IND-AMINO-ACID-SYN // Super-Pathways	Amino-Acid-Biosynthesis // Super-Pathways
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	Oligosaccharides-Biosynthesis // Protein-Glycosylation	Carbohydrates-Biosynthesis // Protein-Modification // Glycan-Pathways
PWY-6952	GLYCEROL-DEG	Alcohol-Degradation // Carbohydrates-Degradation
PWY-6133	S-Reticuline-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-5737	Beta-Lactam-Antibiotics-BioSynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7806	Glyphosate-Degradation	Noncarbon-Nutrients
PWY66-374	Signaling-Compound-Biosynthesis	HORMONE-SYN
PWY-7894	Protein-Modification	Protein-Modification
PWY-7469	Gentisate-Degradation	AROMATIC-COMPOUNDS-DEGRADATION
PWY-5736	AMINE-DEG	AMINE-DEG
PWY0-1465	CARBOXYLATES-DEG	CARBOXYLATES-DEG
PWY-5288	C40-Carotenoids-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7857	TERPENOPHENOLICS-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
GLYCOGENSYNTH-PWY	GLYCOGEN-BIOSYN	Carbohydrates-Biosynthesis // Glycan-Pathways
PWY-6887	DITERPENOID-SYN // Super-Pathways // TERPENOID-PHYTOALEXINS	SECONDARY-METABOLITE-BIOSYNTHESIS // Super-Pathways
PWY-7851	CoA-Biosynthesis	Cofactor-Biosynthesis
PWY-6168	Flavin-Biosynthesis	Cofactor-Biosynthesis
PWY-5669	PhosphatidylethanolamineBiosynthesis // Phosphatidylserine-Biosynthesis	Lipid-Biosynthesis
PWY-8366	Antibiotic-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6636	Salicylate-Degradation	AROMATIC-COMPOUNDS-DEGRADATION
PWY-6427	Rotenoids-Biosynthesis	AROMATIC-COMPOUNDS-BIOSYN
PWY-5643	Dinitrotoluene-Degradation	AROMATIC-COMPOUNDS-DEGRADATION
TREHALOSESYN-PWY	Trehalose-biosynthesis	Metabolic-Regulators // Carbohydrates-Biosynthesis
PWY-8452	CYSTEINE-DEG	Amino-Acid-Degradation
PWY-4202	Arsenic-Detoxification	Arsenic-Detoxification
PWY-6596	Adenosine-Nucleotides-Degradation	NUCLEO-DEG
PWY-7515	Hydroxyprolines-Degradation	Amino-Acid-Degradation
PWY-7996	Menaquinone-Biosynthesis	Cofactor-Biosynthesis
PWY-7445	FLAVONOID-DEG	SECONDARY-METABOLITE-DEGRADATION
PWY-5509	Adenosylcobamide-Biosynthesis	Cofactor-Biosynthesis
GLYOXYLATE-BYPASS	Energy-Metabolism	Energy-Metabolism
PWY-7145	ISOFLAVONOID-SYN	AROMATIC-COMPOUNDS-BIOSYN
PWY-6759	Hydrogen-Production	Energy-Metabolism
PWY-6310	POLYKETIDE-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7138	ALKALOIDS-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7432	PHENYLALANINE-SYN	Amino-Acid-Biosynthesis
PWY-3481	IND-AMINO-ACID-SYN // Super-Pathways	Amino-Acid-Biosynthesis // Super-Pathways
PWY-5270	ISOQUINOLINE-ALKALOIDS	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-5123	All-Trans-Farnesyl-PP-Biosynthesis	Polyprenyl-Biosynthesis
NADPHOS-DEPHOS-PWY-1	NAD-Metabolism	Cofactor-Biosynthesis
PWY-6713	L-rhamnose-Degradation	Carbohydrates-Degradation
PWY-6057	Dimethylsulfide-Degradation // Electron-Transfer	Energy-Metabolism // Noncarbon-Nutrients
PWY-7345	SUCROSE-DEG // Super-Pathways	Carbohydrates-Degradation // Super-Pathways
PWY-7645	Glycosaminoglycan-Degradation	Polymer-Degradation // Carbohydrates-Degradation
PWY-6893	Thiamin-Diphosphate-Biosynthesis	Cofactor-Biosynthesis
PWY-8514	Fluorescence	Fluorescence
PWY-7342	PYRROLIDINE-ALKALOIDS // Super-Pathways	SECONDARY-METABOLITE-BIOSYNTHESIS // Super-Pathways
PWY-7965	Adenosylcobamide-Biosynthesis	Cofactor-Biosynthesis
PWY-6806	Metabolic-Clusters // TERPENOID-DEG	Metabolic-Clusters // SECONDARY-METABOLITE-DEGRADATION
PWY-5918	Heme-b-Biosynthesis // Super-Pathways	Cofactor-Biosynthesis // Tetrapyrrole-Biosynthesis // Super-Pathways
PWY-8304	C1-COMPOUNDS // METHANOGENESIS	Energy-Metabolism // C1-COMPOUNDS
PWY-7197	Metabolic-Clusters // Pyrimidine-Nucleotide-Salvage	Metabolic-Clusters // Nucleotide-Biosynthesis
PWY-7843	Heme-Degradation	Other-Degradation
PWY-6036	Glycosylation-Pathways // Sterol-Biosynthesis	Lipid-Biosynthesis // Other-biosynthesis
PWY-6288	Glycosylation-Pathways	Other-biosynthesis
TRYPDEG-PWY	TRYPTOPHAN-DEG	Amino-Acid-Degradation
PWY-5140	TERPENOPHENOLICS-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
P121-PWY	Adenine-Adenosine-Salvage	Nucleotide-Biosynthesis
ETHYL-PWY	Ethylene-Biosynthesis	HORMONE-SYN
PWY-6330	Acetaldehyde-Biosynthesis // PHYTOALEXIN-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6662	SECONDARY-METABOLITE-BIOSYNTHESIS // Super-Pathways	SECONDARY-METABOLITE-BIOSYNTHESIS // Super-Pathways
PWY-6965	Methylamine-Degradation	AMINE-DEG
PWY-722	Nicotinate-Degradation	AROMATIC-COMPOUNDS-DEGRADATION
PWY-4821	Super-Pathways // UDP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis // Super-Pathways
PWY-5153	ANTHOCYANIN-SYN	AROMATIC-COMPOUNDS-BIOSYN // SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7833	Protein-Glycosylation	Carbohydrates-Biosynthesis // Protein-Modification // Glycan-Pathways
PWY-5061	ISOFLAVONOID-SYN	AROMATIC-COMPOUNDS-BIOSYN
PWY-7158	PHENYLALANINE-DEG	Amino-Acid-Degradation
PWY-6659	DITERPENOID-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PUTDEG-PWY	Putrescine-Degradation	AMINE-DEG
PWY-8092	D-Apionate-Degradation	CARBOXYLATES-DEG
PWY-7440	dTDP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis
PWY-5312	ANTHOCYANIN-SYN // Super-Pathways	AROMATIC-COMPOUNDS-BIOSYN // SECONDARY-METABOLITE-BIOSYNTHESIS // Super-Pathways
PWY-6832	2-Aminoethylphosphonate-Degradation	Noncarbon-Nutrients
CENTBENZCOA-PWY	Benzoyl-CoA-Degradation	AROMATIC-COMPOUNDS-DEGRADATION
PWY-7407	Aurachin-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY0-1591	Electron-Transfer	Energy-Metabolism
PWY-7959	Toxin-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6049	Dimethylsulfoniopropionate-Degradation // Super-Pathways	Noncarbon-Nutrients // Super-Pathways
ENTNER-DOUDOROFF-PWY	Entner-Duodoroff-Pathways	Energy-Metabolism
PWY-6982	COUMARIN-SYN	AROMATIC-COMPOUNDS-BIOSYN
PWY66-389	Alcohol-Degradation	Alcohol-Degradation
PWY-7473	TRITERPENOID-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7179	Purine-Degradation	NUCLEO-DEG
PWY-5936	Polysaccharides-Biosynthesis	Carbohydrates-Biosynthesis // Glycan-Pathways
PWY66-375	Signaling-Compound-Biosynthesis	HORMONE-SYN
PWY-8302	SECONDARY-METABOLITE-DEGRADATION	SECONDARY-METABOLITE-DEGRADATION
PWY-8300	Inactivation	Inactivation
PWY-7463	PHYTOALEXIN-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6730	Other-biosynthesis	Other-biosynthesis
PWY-8399	Icosanoid-Metabolism	Lipid-Biosynthesis
PWY-5462	Methylglyoxal-Detoxification	Aldehyde-Degradation // Methylglyoxal-Detoxification
PWY-5729	ISOFLAVONOID-SYN	AROMATIC-COMPOUNDS-BIOSYN
PWY-7285	Nucleic-Acid-Processing	Nucleic-Acid-Processing
PWY-6079	2-Aminobenzoate-Degradation	AROMATIC-COMPOUNDS-DEGRADATION
PWY-5079	PHENYLALANINE-DEG	Amino-Acid-Degradation
PWY-5381	NAD-SYN	Cofactor-Biosynthesis
PWY-7134	FLAVONOID-DEG	SECONDARY-METABOLITE-DEGRADATION
PWY-8031	ISOQUINOLINE-ALKALOIDS	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY0-1608	GLYCINE-DEG	Amino-Acid-Degradation
PWY-5867	PHENYLPROPANOID-SYN	AROMATIC-COMPOUNDS-BIOSYN
PWY2DNV-4	Lipid-A-core-Biosynthesis	Lipid-Biosynthesis // Carbohydrates-Biosynthesis // Cell-Structure-Biosynthesis // Glycan-Pathways
PWY-6373	Acrylate-Degradation	CARBOXYLATES-DEG
PWY-5725	SESQUITERPENOID-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6825	PhosphatidylcholineBiosynthesis	Lipid-Biosynthesis
PWY-6001	Linoleate-Biosynthesis	Lipid-Biosynthesis
PWY66-367	Energy-Metabolism	Energy-Metabolism
PWY-6722	Antibiotic-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6028	Other-Degradation	Other-Degradation
P41-PWY	Pyruvate-Acetate-Fermentation // Pyruvate-Lactate-Fermentation // Super-Pathways	Energy-Metabolism // Super-Pathways
PWY-5723	Energy-Metabolism	Energy-Metabolism
PWY-6821	Carrageenan-Degradation	Polymer-Degradation // Carbohydrates-Degradation
PWY-6578	7-Keto-8-aminopelargonate-Biosynthesis	Other-biosynthesis
PWY-7579	Phycobilin-Biosynthesis	Tetrapyrrole-Biosynthesis
PWY-6984	Lipoate-Biosynthesis	Cofactor-Biosynthesis
PHENOLDEG-PWY	Phenol-Degradation	AROMATIC-COMPOUNDS-DEGRADATION
GLUDEG-I-PWY	4-Aminobutyraye-Degradation // GLUTAMATE-DEG // Super-Pathways	Amino-Acid-Degradation // AMINE-DEG // Super-Pathways
PWY-5389	S-CONTAINING-SECONDARY-CMPD-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6323	AROMATIC-COMPOUNDS-BIOSYN	AROMATIC-COMPOUNDS-BIOSYN
PWY-6613	Folate-Biosynthesis	Cofactor-Biosynthesis
PWY-5136	Fatty-Acid-Degradation	Fatty-Acid-and-Lipid-Degradation
PWY-6610	Adenine-Adenosine-Salvage	Nucleotide-Biosynthesis
PWY-6691	DITERPENOID-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-5481	Pyruvate-Lactate-Fermentation	Energy-Metabolism
PWY-6215	Chlorobenzoate-Degradation	AROMATIC-COMPOUNDS-DEGRADATION // CHLORINATED-COMPOUNDS-DEG
PWY-5838	Menaquinone-Biosynthesis // Super-Pathways	Cofactor-Biosynthesis // Super-Pathways
BRANCHED-CHAIN-AA-SYN-PWY	IND-AMINO-ACID-SYN // Metabolic-Clusters // Super-Pathways	Metabolic-Clusters // Amino-Acid-Biosynthesis // Super-Pathways
PWY0-1573	ANAEROBIC-RESPIRATION // Electron-Transfer // Nitrate-Reduction	Energy-Metabolism // Noncarbon-Nutrients
PWY18C3-24	Metabolic-Clusters // PHENYLPROPANOID-DERIVATIVE-DEG	Metabolic-Clusters // AROMATIC-COMPOUNDS-DEGRADATION
THRESYN-PWY	Super-Pathways // THREONINE-BIOSYNTHESIS	Amino-Acid-Biosynthesis // Super-Pathways
PWY0-862	5Z-Dodec-5-enoate-Biosynthesis	Lipid-Biosynthesis
PWY-5535	Acetate-Formation	Energy-Metabolism
PWY-5903	Siderophores-Biosynthesis // Super-Pathways	SECONDARY-METABOLITE-BIOSYNTHESIS // Super-Pathways
PWY-5742	ARGININE-DEG	Amino-Acid-Degradation
PWY-6199	FLAVONOL-SYN	AROMATIC-COMPOUNDS-BIOSYN
PWY-2841	CYTOKININS-DEGRADATION // Metabolic-Clusters	Metabolic-Clusters // HORMONE-DEG
PWY-8139	CDP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis
PWY-7467	UDP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis
PWY-7670	Antibiotic-Biosynthesis // POLYKETIDE-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8009	CYSTEINE-SYN	Amino-Acid-Biosynthesis
PWY-5485	Pyruvate-Acetate-Fermentation // Super-Pathways	Energy-Metabolism // Super-Pathways
PWY4LZ-257	Pyruvate-Degradation // Super-Pathways	Energy-Metabolism // Super-Pathways
PWY-5765	AROMATIC-COMPOUNDS-BIOSYN // Aroma-Compound-Biosynthesis	AROMATIC-COMPOUNDS-BIOSYN // SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8392	D-Arabinitol-Degradation	Alcohol-Degradation // Carbohydrates-Degradation
PWY-7436	Quinone-Biosynthesis // Vitamin-Biosynthesis	Cofactor-Biosynthesis
PWY-7676	KDO-Lipid-IV-Transfer	Cell-Structure-Biosynthesis // Glycan-Pathways
PWY-7129	FLAVONOL-SYN // Glycosylation-Pathways	Other-biosynthesis // AROMATIC-COMPOUNDS-BIOSYN
PWY-8427	Energy-Metabolism	Energy-Metabolism
MGLDLCTANA-PWY	Methylglyoxal-Detoxification	Aldehyde-Degradation // Methylglyoxal-Detoxification
PWY-7301	dTDP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis
PWY-7087	MONOTERPENOID-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY2PN3-13	Storage-Compounds-Biosynthesis	Storage-Compounds-Biosynthesis
PWY-7410	Hormone-Biosynthesis // MONOTERPENOID-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS // HORMONE-SYN
PWY-7941	Isorenieratene-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY2SK3-2	Pigment-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7855	AMINE-DEG	AMINE-DEG
PWY-5261	METHANOGENESIS	Energy-Metabolism
ACETOACETATE-DEG-PWY	Other-Degradation	Other-Degradation
PWY-5413	Resin-Acids-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7465	Sulfur-Metabolism	Noncarbon-Nutrients
CALVIN-PWY	Autotrophic-CO2-Fixation // CARBO-BIOSYNTHESIS	Carbohydrates-Biosynthesis // C1-COMPOUNDS
PWY0-1241	ADP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis
PWY-5277	Energy-Metabolism // Thiosulfate-Disproportionation	Energy-Metabolism // Noncarbon-Nutrients
PWY0-1221	Putrescine-Degradation	AMINE-DEG
PWY18C3-2	ALKALOIDS-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-1281	Sulfoacetaldehyde-Degradation	Noncarbon-Nutrients
PWY-5379	CYCLITOLS-DEG // SUGAR-DERIVS	SECONDARY-METABOLITE-BIOSYNTHESIS // CYCLITOLS-DEG
PWY-8236	O-Antigen-Biosynthesis	Carbohydrates-Biosynthesis // Cell-Structure-Biosynthesis // Glycan-Pathways
PWY-7256	ANTHOCYANIN-SYN	AROMATIC-COMPOUNDS-BIOSYN // SECONDARY-METABOLITE-BIOSYNTHESIS
2AMINOBENZDEG-PWY	2-Aminobenzoate-Degradation	AROMATIC-COMPOUNDS-DEGRADATION
PWY-5818	Antibiotic-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6397	Cell-Wall-Biosynthesis // Glycan-Pathways	Cell-Structure-Biosynthesis // Glycan-Pathways
PWY-6477	GIBBERELLINS-DEGRADATION // Gibberellin-Inactivation // Metabolic-Clusters	Metabolic-Clusters // Inactivation // HORMONE-DEG
PWY-3801	SUCROSE-DEG	Carbohydrates-Degradation
PWY-5169	Cyanurate-Degradation	AROMATIC-COMPOUNDS-DEGRADATION
PWY-5384	SUCROSE-DEG	Carbohydrates-Degradation
PWY-6788	Cellulose-Degradation	Polymer-Degradation // Carbohydrates-Degradation
PWY-5151	TYROSINE-DEG	Amino-Acid-Degradation
PWY-761	Siderophores-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-5475	TANNIN-SYN	AROMATIC-COMPOUNDS-BIOSYN
LIPA-CORESYN-PWY	Lipid-A-core-Biosynthesis	Lipid-Biosynthesis // Carbohydrates-Biosynthesis // Cell-Structure-Biosynthesis // Glycan-Pathways
PWY-6085	Chloroaromatic-Compounds-Degradation	AROMATIC-COMPOUNDS-DEGRADATION // CHLORINATED-COMPOUNDS-DEG
PWY0-1585	ANAEROBIC-RESPIRATION // Electron-Transfer	Energy-Metabolism
PWY-8542	Fatty-acid-biosynthesis	Lipid-Biosynthesis
NPGLUCAT-PWY	Entner-Duodoroff-Pathways // Sugars-And-Polysaccharides-Degradation	Energy-Metabolism // Carbohydrates-Degradation
PWY-5248	METHANOGENESIS	Energy-Metabolism
PWY-7640	Abscisic-Acid-Degradation	HORMONE-DEG // SECONDARY-METABOLITE-DEGRADATION
PWY-622	GLYCOGEN-BIOSYN	Carbohydrates-Biosynthesis // Glycan-Pathways
PWY-6459	Peptidoglycan-Cross-Bridge-Biosynthesis	Cell-Structure-Biosynthesis
PWY-6297	Glycosylation-Pathways // Inactivation	Inactivation // Other-biosynthesis
PWY-7341	Super-Pathways // TROPANE-ALKALOIDS	SECONDARY-METABOLITE-BIOSYNTHESIS // Super-Pathways
PWY-8222	O-Antigen-Biosynthesis	Carbohydrates-Biosynthesis // Cell-Structure-Biosynthesis // Glycan-Pathways
FASYN-ELONG-PWY	Fatty-acid-biosynthesis	Lipid-Biosynthesis
PWY-6724	Glycan-Pathways // Starch-Degradation	Glycan-Pathways // Polymer-Degradation // Carbohydrates-Degradation
PWY-7546	DiphthamideBiosynthesis	Amino-Acid-Biosynthesis
PWY-7356	Thiamin-Salvage	Cofactor-Biosynthesis
PWY-8195	O-Antigen-Biosynthesis	Carbohydrates-Biosynthesis // Cell-Structure-Biosynthesis // Glycan-Pathways
PWY-6573	Glycan-Pathways // Glycosaminoglycan-Degradation	Glycan-Pathways // Polymer-Degradation // Carbohydrates-Degradation
PWY-7625	Phosphatidylinositol-Biosynthesis	Lipid-Biosynthesis
PWY-2881	CYTOKININ-BIOSYNTHESIS // Glycosylation-Pathways // Metabolic-Clusters	Metabolic-Clusters // Other-biosynthesis // HORMONE-SYN
PWY-6608	Guanosine-Nucleotides-Degradation	NUCLEO-DEG
PWY-5864	Plastoquinone-Biosynthesis // Super-Pathways	Cofactor-Biosynthesis // Super-Pathways
PWY-7211	Pyrimid-Deoxyribonucleot-De-Novo-Biosyn // Super-Pathways	Nucleotide-Biosynthesis // Super-Pathways
PWY-8451	Opine-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
1CMET2-PWY	Folate-Transformations	Cofactor-Biosynthesis
ALACAT2-PWY	ALANINE-DEG	Amino-Acid-Degradation
PWY-8190	Acetyl-CoA-Butyrate // GLUTAMATE-DEG // Stickland-Reductive	Energy-Metabolism // Amino-Acid-Degradation
PWY-8430	Organic-solutes-Biosynthesis	Metabolic-Regulators
PWY-7076	AROMATIC-COMPOUNDS-BIOSYN // Aroma-Compound-Biosynthesis	AROMATIC-COMPOUNDS-BIOSYN // SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-5899	Menaquinone-Biosynthesis // Super-Pathways	Cofactor-Biosynthesis // Super-Pathways
PWY-5760	Beta-Alanine-Biosynthesis	Amino-Acid-Biosynthesis
PWY0-1415	Heme-b-Biosynthesis // Super-Pathways	Cofactor-Biosynthesis // Tetrapyrrole-Biosynthesis // Super-Pathways
PWY-6976	dTDP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis
PWY-7885	Glycolipids-Biosynthesis	Lipid-Biosynthesis
PWY-7992	Menaquinone-Biosynthesis // Super-Pathways	Cofactor-Biosynthesis // Super-Pathways
PWY-6103	3-Chlorotoluene-Degradation	AROMATIC-COMPOUNDS-DEGRADATION // CHLORINATED-COMPOUNDS-DEG
PWY-6827	POLYSACCHARIDES-DEG	Polymer-Degradation // Carbohydrates-Degradation
PWY-6095	TRITERPENOID-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-5670	Lipid-Biosynthesis // TRITERPENOID-SYN	Lipid-Biosynthesis // SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8200	Hormone-Biosynthesis	HORMONE-SYN
PWY-8418	Sulfur-Metabolism	Noncarbon-Nutrients
PWY0-1561	AEROBIC-RESPIRATION // Electron-Transfer	Energy-Metabolism
PWY-5130	2-Oxobutanoate-Degradation // Super-Pathways	CARBOXYLATES-DEG // Super-Pathways
PWY-5422	Resin-Acids-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6591	Manganese-Oxidation	Noncarbon-Nutrients
PWY-7307	Fatty-Acid-Degradation	Fatty-Acid-and-Lipid-Degradation
PWY-8537	Menaquinone-Biosynthesis	Cofactor-Biosynthesis
PWY18C3-18	DITERPENOID-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7731	Hydrogen-Production // Super-Pathways	Energy-Metabolism // Super-Pathways
PWY-4341	GLUTAMATE-SYN	Amino-Acid-Biosynthesis
PWY-5972	Stearate-Biosynthesis	Lipid-Biosynthesis
PWY-8113	Factor-420-Biosynthesis	Cofactor-Biosynthesis
PWY-8371	Lipid-Biosynthesis	Lipid-Biosynthesis
PWY-5877	INDOLE-ALKALOIDS	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8055	N-CONTAINING-SECONDARY-CMPD-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-6174	Mevalonate-Pathways	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-7385	Alcohol-Biosynthesis	Energy-Metabolism
PWY-5922	Carveol-Degradation	SECONDARY-METABOLITE-DEGRADATION
PWY-5672	TRITERPENOID-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8260	Roxarsone-Degradation	Arsenic-Detoxification
PWY-5706	S-CONTAINING-SECONDARY-CMPD-SYN	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8103	PHENYLPROPANOID-SYN	AROMATIC-COMPOUNDS-BIOSYN
PWY-7914	Bioluminescence	Bioluminescence
PWY-7800	Metabolic-Clusters // Protein-Modification	Metabolic-Clusters // Protein-Modification
PWY-6710	Hydroxy-Fatty-Acids-Biosynthesis	Lipid-Biosynthesis
PWY-7529	CMP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis
PWY-7832	Protein-Glycosylation	Carbohydrates-Biosynthesis // Protein-Modification // Glycan-Pathways
PWY-7055	COUMARIN-SYN	AROMATIC-COMPOUNDS-BIOSYN
PWY-4661	Phytate-Biosynthesis	Cyclitols-Biosynthesis
PWY-8163	Molybdenum-Cofactor-Biosynthesis	Cofactor-Biosynthesis
PWY-7647	POLYSACCHARIDES-DEG	Polymer-Degradation // Carbohydrates-Degradation
PWY-5194	Porphyrin-Compounds-Biosynthesis	Tetrapyrrole-Biosynthesis
PWY-6121	AIR-Biosynthesis	Nucleotide-Biosynthesis
GLYCOLATEMET-PWY	Glycolate-Degradation	CARBOXYLATES-DEG
PWY-7002	AROMATIC-COMPOUNDS-DEGRADATION	AROMATIC-COMPOUNDS-DEGRADATION
PWY-7804	Glyphosate-Degradation	Noncarbon-Nutrients
PWY-7291	Fatty-Acid-Degradation	Fatty-Acid-and-Lipid-Degradation
PWY-6024	FLAVONE-SYN	AROMATIC-COMPOUNDS-BIOSYN
PWY-8034	Antibiotic-Biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8154	Cholesterol-Degradation // Super-Pathways	Fatty-Acid-and-Lipid-Degradation // Super-Pathways
PWY-7847	Heme-Degradation	Other-Degradation
PWY-5392	Reductive-TCA-Cycles	C1-COMPOUNDS
PWY-6998	Nucleotide-Alditols-Biosynthesis	Nucleotide-Alditols-Biosynthesis
PWY66-201	Nicotine-Degradation	Other-Degradation
ERGOSTEROL-SYN-PWY	Ergosterol-Biosynthesis // Super-Pathways	Lipid-Biosynthesis // Super-Pathways
PWY-8425	Energy-Metabolism	Energy-Metabolism
PWY-7900	GLYCOGEN-BIOSYN	Carbohydrates-Biosynthesis // Glycan-Pathways
PWY-4861	UDP-Sugar-Biosynthesis	Carbohydrates-Biosynthesis
PWY0-1578	ANAEROBIC-RESPIRATION // Electron-Transfer	Energy-Metabolism
